-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 0 0
-2.4625 4.91803e-05 2.04097e-05
-2.4375 3.27869e-05 1.86914e-05
-2.4125 4.09836e-05 1.9655e-05
-2.3875 6.55738e-05 2.93255e-05
-2.3625 0.000114754 2.86299e-05
-2.3375 0.000114754 2.61782e-05
-2.3125 0.000122951 3.6427e-05
-2.2875 0.000327869 5.79596e-05
-2.2625 0.000377049 5.32472e-05
-2.2375 0.000590164 5.72598e-05
-2.2125 0.000836066 6.64895e-05
-2.1875 0.000893443 9.93631e-05
-2.1625 0.00116393 0.000137108
-2.1375 0.00168852 0.000135729
-2.1125 0.00189344 0.000124025
-2.0875 0.00227049 0.000169288
-2.0625 0.00314754 0.000252534
-2.0375 0.00436885 0.000269939
-2.0125 0.00519672 0.000196414
-1.9875 0.00662295 0.000268222
-1.9625 0.00791803 0.000281829
-1.9375 0.0104016 0.000536052
-1.9125 0.012123 0.000443453
